name,type,location,address,open_time
北京御仙都皇家菜博物馆,博物馆,"116.270808,39.945689",西四环北路117号金四季购物中心F1层,
中国体育博物馆,博物馆,"116.406141,39.982507",安定路甲3号,
北京天元中医药博物馆,博物馆,"116.513619,39.887086",广渠东路2号祥龙佰仓汇院内2-16幢,
中国铁道博物馆(东郊展馆),博物馆,"116.516337,39.997663",南春路4号院,
北京崇德堂匾额博物馆,博物馆,"116.526892,39.882352",高碑店路398号,
中国功能饮料博物馆,博物馆,"116.451924,39.906414",永安东里8号华彬中心(永安里地铁站C南口步行190米),
故宫博物院-仁祥门,博物馆,"116.397769,39.919302",景山前街4号故宫博物院内,
活的3D博物馆,博物馆,"116.501214,39.983954",酒仙桥路4号751时尚广场C12,
故宫博物院-典籍馆,博物馆,"116.394623,39.915022",景山前街4号故宫博物院内(西南角),
俄罗斯北极光艺术博物馆,博物馆,"116.444515,39.934241",工人体育场北路辅路与春秀路交叉口东北80米,
故宫博物院-古建部,博物馆,"116.398613,39.921219",景山前街4号故宫博物院内(东北角),
太阳宫乡情村史博物馆,博物馆,"116.454773,39.972656",太阳宫北街甲一号,
北京考古遗址博物馆(大葆台西汉墓遗址),博物馆,"116.297203,39.805320",世界公园郭公庄707号,
中国航天博物馆,博物馆,"116.423985,39.804517",航天幼儿园五分园东门旁,
故宫博物院-诚肃门,博物馆,"116.398773,39.918895",景山前街4号故宫博物院奉先殿内,
金隅天坛家具博物馆,博物馆,"116.409467,39.965231",安定门外小黄庄路甲9号金隅天坛智慧家居生活馆负1层,
前田珈琲日本酒博物馆,博物馆,"116.357725,39.920475",金融大街7号(近王府仓胡同)英蓝国际金融中心,
圆明园博物馆,博物馆,"116.309551,39.999855",清华西路28号圆明园遗址公园(东南角),
故宫博物院-崇禧门,博物馆,"116.395573,39.920545",景山前街4号故宫博物院(西北角),
中央民族大学民族博物馆,博物馆,"116.318013,39.949033",中关村南大街27号,
颐和园博物馆,博物馆,"116.280855,39.997047",二龙闸颐和园新建宫门路21号院,
故宫博物院-西三所,博物馆,"116.394002,39.919494",景山前街4号故宫博物院内(西北角),
星空博物馆,博物馆,"116.448143,39.971389",太阳宫中路12号凯德MALL·太阳宫店,
北京励志堂科举匾额博物馆,博物馆,"116.540779,39.898545",高碑店乡高碑店村东街1366号(高碑店文化产业园文化新大街1366号),
故宫博物院-倦勤斋,博物馆,"116.399742,39.921856",景山前街4号故宫博物院内(东北角),
二商博物馆,博物馆,"116.355256,39.837525",镇国寺191号,
故宫博物院-永康左门,博物馆,"116.395162,39.918548",景山前街4号故宫博物院,
北京中梦足球博物馆,博物馆,"116.506149,39.890230",广渠东路6号(化工地铁站A西北口步行490米),
北京工业大学微特电机科技博物馆,博物馆,"116.480772,39.872135",北京工业大学人文楼西门,
北京师范大学文博馆,博物馆,"116.365461,39.961384",新街口外大街19号北京师范大学科技楼B9层,
中国人民大学中关村校区博物馆,博物馆,"116.313706,39.970204",中关村大街59号,
燕京八绝博物馆,博物馆,"116.479794,39.831114",牌坊村小店东街,
京东全球香皂博物馆,博物馆,"116.495598,39.986819",798·751园区B06空间,
海淀三山五园文化艺术中心,博物馆,"116.293047,39.988604",铜牛路与海淀公园路交叉口东南100米,
故宫博物院-古华轩,博物馆,"116.399771,39.920823",景山前街4号故宫博物院内(东北角),
中国化工博物馆一期,博物馆,"116.308838,39.984404",北四环西路62中国化工大厦3层,
京张清华园博物馆,博物馆,"116.339837,39.983401",大运村路与校园中路交叉口西80米,
中国地质大学(北京)博物馆,博物馆,"116.352662,39.990999",学院路29号中国地质大学逸夫楼10-12层,
中华民族博物院民俗博物馆,博物馆,"116.389113,39.986141",北辰东路15号北京奥林匹克公园内(南侧),
故宫博物院-延和门,博物馆,"116.397089,39.921929",景山前街4号故宫博物院御花园内,
北京大学赛克勒考古与艺术博物馆,博物馆,"116.305924,39.995634",颐和园路5号北京大学,
张支云非遗博物馆,博物馆,"116.527058,39.893865",高碑店乡半壁店村9号-1一层101室,
故宫博物院-龙光门,博物馆,"116.397588,39.920105",景山前街4号故宫内,
中国现代文学馆C座,博物馆,"116.429924,39.985400",文学馆路45号中国现代文学馆,
哇呜博物馆,博物馆,"116.480302,39.893937",西大望路甲22号北京朝阳合生汇F1层,
故宫文创馆御窑馆,博物馆,"116.398429,39.922224",景山前街4号故宫博物院东长房西7-9间,
故宫博物院-体顺堂,博物馆,"116.395893,39.919891",景山前街4号故宫内,
观复博物馆,博物馆,"116.534331,40.006937",大山子张万坟金南路18号,
BEIGEL TREE贝果树·纽约贝果博物馆(蓝色港湾店),博物馆,"116.473357,39.949078",朝阳公园路6号院1号楼层1层0S-01贝果树·纽约贝果博物馆,
北京外国语大学世界语言博物馆,博物馆,"116.307408,39.955254",西三环北路19号院北京外国语大学西校区国内大厦,
故宫博物院-水晶石,博物馆,"116.395855,39.919781",景山前街4号故宫博物院,
中国传媒大学传媒博物馆,博物馆,"116.557331,39.914697",定福庄东街1号,
北京吉祥藏文化艺术博物馆,博物馆,"116.429387,39.827699",金海御苑温泉度假村(南四环东路南),
北京南海子麋鹿苑博物馆,博物馆,"116.458508,39.777428",旧宫镇旧忠路麋鹿苑内,
共同艺术中心,博物馆,"116.494063,39.986366",酒仙桥路2号798艺术区707街797路b03,
对外经济贸易大学-校史博物馆,博物馆,"116.430280,39.980015",惠新东街10号对外经济贸易大学,
清华大学科学博物馆,博物馆,"116.328340,40.003558",清华园街道清华大学蒙民伟人文楼B2层,
北京荣唐连环画博物馆,博物馆,"116.559902,39.856262",豆各庄1号易心堂文创园14幢201室,
中华民族园-达斡尔族,博物馆,"116.391979,39.986882",民族园路1号北京中华民族博物院内(北侧),
中国民族博物馆(不对外开放),博物馆,"116.309362,39.973134",倒座庙1号院东南2门旁,
于小菓点心模具博物馆,博物馆,"116.528156,39.902154",高碑店新村二区55号,
民航博物馆,博物馆,"116.538058,40.017815",机场辅路200号,
北京同仁堂(大栅栏总店),药店,"116.396263,39.895773",大栅栏街24号(前门地铁站I西南口步行490米),
白塔寺药店(阜成门店),药店,"116.363890,39.924010",阜成门内大街165号,
北京同仁堂四通桥店,药店,"116.320200,39.967419",北三环西路47号乙1号,
北京同仁堂(民族园路店),药店,"116.392635,39.982256",民族园路2号一幢1层101,
金象大药房(西单店),药店,"116.374252,39.913332",西单北大街114号(灵境胡同地铁站C东南口步行270米),
北京同仁堂(大康大厦店),药店,"116.419208,39.895917",崇文门外大街42号同仁堂大厦,
同仁堂(宣武店),药店,"116.359779,39.888979",广安门内大街306-1号,
康中福健大药房,药店,"116.422367,39.884278",体育馆路13院一8号(天坛东门地铁站B东北口步行200米),
信海科园大药房(南四环西路辅路店),药店,"116.287698,39.837426",丰台桥南韩庄子小区20号楼,
同仁堂(航天桥药店),药店,"116.312342,39.924376",西三环北路100号(航天桥东北角),
永正智慧药房,药店,"116.353478,39.939825",西直门外大街6号一层001室(人民医院综合行政办公楼东门一层),
北京同仁堂建国门大药房,药店,"116.440813,39.907938",建国门外大街24号2幢110,
同仁堂(回龙观医保定点药店),药店,"116.360697,40.081285",回龙观东大街3号楼2号,
北京同仁堂(南锣鼓巷店),药店,"116.399536,39.940968",鼓楼东大街227号,
同仁堂(大屯路药店),药店,"116.383370,39.997599",科学园南里东街8-4号,
同仁堂(新街口店),药店,"116.372660,39.938910",新街口南大街39号,
徳寿堂药店,药店,"116.389775,39.889975",珠市口西大街175号(虎坊桥地铁站B东北口步行420米),
金象大药房(日斤立店),药店,"116.353075,39.935146",车公庄地铁站E西北口步行250米,
协和大药房,药店,"116.417764,39.911656",东单北大街69号协和明日大厦,
世代大药房(三里屯店),药店,"116.450891,39.937143",新东路首开铂郡12号院3号楼1层1-010,
金象大药房(鲁谷店),药店,"116.215943,39.903636",鲁谷路八厂宿舍楼底商,
叮当智慧药房(北京市灯市口店),药店,"116.415668,39.918159",灯市口大街50号院2号楼1层,
北京天衡大药房,药店,"116.358351,39.981400",花园北路48-3号,
广誉远药店(前门旗舰店),药店,"116.398379,39.894576",前门步行街66-70号,
高济药房(光华里店),药店,"116.454453,39.913265",建国门外光华里1号楼一层,
北京同仁堂永泰药店(医保定点药店),药店,"116.356544,40.034098",永泰小区东里51号楼(永泰庄地铁站A西北口步行430米),
新兴药房(新街口店),药店,"116.379449,39.942627",羊房胡同43号,
坛泽康大药房,药店,"116.312559,39.832248",樊羊路旧车交易市场G220(坛泽康大药房),
国大药房(劲松店),药店,"116.464086,39.889025",广渠路66号院甲10号楼105号,
叮当智慧药房(角门西里晨新园小区店),药店,"116.371510,39.846953",马家堡西路角门西里29号楼(美廉美对面),
金象大药房(地外店),药店,"116.395992,39.934123",地安门外大街139号(什刹海地铁站C东南口步行380米),
同仁堂药店(方庄路店),药店,"116.440287,39.862710",方庄路18号附近紫芳园三区4号楼,
海王星辰健康药房(双井店),药店,"116.468457,39.893692",广渠路29号九龙山家园1号楼,
国大药房(大运村店),药店,"116.348102,39.976777",知春路17号,
北京鹿春堂药店,药店,"116.435727,39.964496",光熙门北里19号楼(西坝河地铁站F1出口步行470米),
北京同仁堂药店,药店,"116.264215,39.927138",永定路乙1-41号,
金象大药房(西四北店),药店,"116.372674,39.931801",西四北大街3号(平安里地铁站D西南口步行190米),
仁和药房网(北京航天桥旗舰店),药店,"116.309693,39.922233",西三环中路3-6号,
金象大药房(和平门店),药店,"116.383607,39.903724",北新华街29号楼1层103,
百康药房(珠市口店),药店,"116.403250,39.891254",珠市口东大街346号东侧107、108号,
百康药房(白家庄店),药店,"116.465142,39.929127",白家庄东里42号院2号楼1层,
金象大药房(东兴店),药店,"116.431758,39.927106",豆瓣胡同5号楼5-1号(朝阳门地铁站E西北口步行320米),
北京同仁堂大峪药店,药店,"116.103420,39.938019",新桥大街74号,
北京同仁堂(青塔药店),药店,"116.264177,39.892780",青塔西路甲7号1层,
国大药房(南线阁店),药店,"116.353297,39.883582",牛街街道南线阁41号院,
叮当智慧药房(小营一店),药店,"116.424987,39.996502",小营路6号,
百康药房(新源里店),药店,"116.451930,39.948184",新源里16号世方豪庭A座,
金象大药房(月坛南街店),药店,"116.348946,39.914131",月坛南街17号,
北京圆心大药房(圆心北三药房),药店,"116.359393,39.981406",花园北路44号,
同仁堂(和平里店),药店,"116.424905,39.956401",北京市第五十四中学东门北90米,
24小时药店,药店,"116.613645,39.926807",五里桥二街1号院中弘·北京像素北区4号楼0130室,
圆心大药房(五福里店),药店,"116.381273,39.933221",地安门西大街143号北大医院门诊楼路北100米,
国大药房(芍药居店),药店,"116.431203,39.985263",芍药居北里小区317号楼1层6单元317-1,
高济药房(紫竹店),药店,"116.306071,39.943228",紫竹院路98号院12号楼,
圆心大药房(新特店),药店,"116.418139,39.912690",东单北大街76号(东单地铁站F东北口步行470米),
金象大药房(马甸店),药店,"116.378248,39.967219",马甸南村2号楼(德胜园区),
海王星辰健康药房(方庄南路店),药店,"116.438648,39.853297",方庄南路9号院,
百康药房(安贞店),药店,"116.404242,39.962117",外馆东街51号(凯景铭座内),
金象大药房(汤立路店),药店,"116.417334,40.062877",东小口镇天通苑小区一区1号楼203B312号,
国大药房(崇文店),药店,"116.415159,39.895570",都市馨园8号楼1层(磁器口地铁站A西北口步行460米),
北京普泽惠大药房,药店,"116.456265,39.877880",华威北里30号楼,
百康药房(大郊亭店),药店,"116.488423,39.893585",广渠路金茂府23号院5号楼底商,
百康药房(天坛南门店),药店,"116.412900,39.873223",永定门东街东里2号楼-5号,
国大药房(胜古苑店),药店,"116.411473,39.969971",安外胜古西庄48号3号楼E座,
北京仁博大药房,药店,"116.393347,39.884156",东经路2号楼2-3单元1层,
国大药房(陶然亭店),药店,"116.379356,39.879036",陶然亭路47号,
金象大药房(真武庙二条店),药店,"116.347620,39.905124",真武庙二条4号院1号楼B1层天客隆超市内,
金象大药房(北京市西城区文化馆店),药店,"116.367496,39.941125",西直门内大街145号(新街口地铁站A西北口步行140米),
金象大药房,药店,"116.417394,39.898578",新世界百货地下一层金象大药房,
金象大药房(东内店),药店,"116.425873,39.943050",东直门内北小街22号1层,
金象大药房(新街口店),药店,"116.372871,39.940444",新街口南大街10号(新街口地铁站B东北口步行380米),
金象大药房(八里庄店),药店,"116.496300,39.930311",八里庄北里124号楼101号,
金象大药房(四惠店),药店,"116.510510,39.908708",通惠家园惠生园1号楼首层1门,
北京同仁堂药店(慈云寺药店),药店,"116.492716,39.915190",八里庄西里100号1幢103号(慈云寺桥),
圆心大药房,药店,"116.288529,39.921585",定慧东里,
金象大药房(草桥欣园店),药店,"116.356180,39.845593",草桥欣园三区2号楼1S06号,
芳雪大药房,药店,"116.411494,40.078681",太平庄北街天通西苑三区26号楼10门,
海王星辰健康药房(兴达店),药店,"116.486843,39.984948",大山子北里20号楼,
药房网(西便门西里小区店),药店,"116.352741,39.899418",西便门西里西区15号楼底商,
金象大药房(功德林店),药店,"116.376847,39.957775",新德街丙29-3,
京东大药房(中关村大街店),药店,"116.316580,39.986677",中关村北大街172号(中关村地铁站B东北口步行260米),
百康药房(双井店),药店,"116.465616,39.891370",双井百环家园19号楼1层A1,
国大药房(金沟河店),药店,"116.261274,39.917409",金沟河路10号院1号楼,
高济药房(民族大学店),药店,"116.317275,39.949317",民族大学西路66号院1号楼1层A04,
金象大药房(天利店),药店,"116.359402,39.849682",草桥东路9号,
国大药房(和平街店),药店,"116.417729,39.964812",和平西苑20号楼C101号,
海王星辰健康药房(广渠门店),药店,"116.435095,39.893392",安化北里6号楼1层,
金象大药房(朝外店),药店,"116.449308,39.922371",朝外大街8号蓝岛大厦东区地下1层,
百康药房(阜成路店),药店,"116.327260,39.923731",阜成路北九楼1号平房,
保兴大药房(万达广场北京丰科店),药店,"116.299997,39.824514",丰科路6号院7幢万达广场地下一层B1033A,
金象大药房(福鸿店),药店,"116.347094,39.949928",北京交通大学1号院甲3号B幢平房1号,
北京同仁堂长阳药店有限公司,药店,"116.168410,39.767529",长阳镇昊天北大街48号加州水郡东区商业中心一层A101,
金象大药房(长阳店),药店,"116.212990,39.763405",长政南街1号院1号楼1F-03,
百康药房(远大路店),药店,"116.287728,39.954429",远大园四区甲1号福瑞宏达大药房,
金象大药房(展览路店),药店,"116.334215,39.934599",三里河路22号朝阳庵1号楼(二里沟地铁站B口步行90米),
金象大药房(红莲南路店),药店,"116.339229,39.877097",红莲南路6号院1号楼1层0104(红莲南路店分店),
百康药房(安宁街店),药店,"116.544432,40.087498",北京临空经济核心区安宁街7号院14号楼1层107室,
金象大药房(万泉河店),药店,"116.303126,39.971994",万泉河路71号,
百康药房(东交民巷店),药店,"116.417108,39.901932",东交民巷2号1幢一层北侧1号,
国大药房(六里桥店),药店,"116.312712,39.885364",太平桥西里甲1号塔楼东(六里桥东地铁站D西南口步行200米),
百康药房(环科中路店),药店,"116.557188,39.741337",马驹桥环科中路6号(公交姚村站),
百康药房(北沙滩店),药店,"116.374157,40.001912",北沙滩1号院33号楼1层33-1-2,
嘉事堂药店(樱花园店),药店,"116.424411,39.974989",樱花东街1号-中日友好医院对面,
金象大药房(六里桥店),药店,"116.318316,39.882025",北京华源四里1号楼1层11008,
金象大药房(德康店),药店,"116.422791,40.041214",茉藜园北门西110米,
永安堂药店(鼓楼店),药店,"116.397135,39.940901",鼓楼东大街301号(近中关村),
百康药房(二龙路店),药店,"116.366232,39.911842",二龙路甲33号1层101-102,
金象大药房(北纬紫阳店),药店,"116.463999,40.020903",来广营西路7号院18号楼1层117号,
同德堂药店(成府路店),药店,"116.324691,39.992800",成府路89号,
金象大药房(古城店),药店,"116.187225,39.915122",古城路一号楼一层,
金象大药房(金卫店),药店,"116.413816,39.857538",刘家窑定安西里22号楼1层底商,
金象大药房(辛店店),药店,"116.261525,40.085753",西北旺镇辛店村燕保·辛店家园6号楼1层102号,
金象大药房(天宫院店),药店,"116.319384,39.672186",华佗路2号B2-05(天宫院地铁站A西北口步行160米),
金象大药房(皂君庙店),药店,"116.343344,39.957707",大柳树2号住宅楼地上商业9号,
金象大药房(丰汇园店),药店,"116.367626,39.914361",辟才胡同丰汇园9号楼1层,
白塔寺药店(宣武门内大街店),药店,"116.373859,39.902319",宣武门内大街181号(宣武门地铁站E西北口步行240米),
国大药房(丰益桥店),药店,"116.302020,39.857770",丰管路甲52号院1号楼103号,
金象大药房(玉泉平安店),药店,"116.253269,39.892096",小屯路甲六号濠镜大楼一层,
同仁堂药店(新城药店),药店,"116.657323,39.899368",新城南关137号,
百康药房(西北旺德政路店),药店,"116.257307,40.048398",西北旺德政路南茉莉园18号楼101,
高济药房(二里庄店),药店,"116.369484,39.991577",学院路志新东路8号苇子坑(成府路6号),
金象大药房(裕民路店),药店,"116.539610,40.099076",智地香蜜湾2号楼1层105室,
国大药房(绒线胡同店),药店,"116.381332,39.904076",西绒线胡同6号楼1-104,
国大药房(建华南路店),药店,"116.443353,39.904520",建华南路17号,
仁生堂药店,药店,"116.344670,39.937121",西直门外南路丁8号,
金象大药房(绿地缤纷城店),药店,"116.334426,39.764370",金星西路3号绿地缤纷城北区B1层,
金象大药房(瑞华堂店),药店,"116.387093,39.963231",黄寺大街23号1号楼1层101(德胜园区),
百康药房(五圈路店),药店,"116.304326,39.825555",丰台区科技园盈坤世纪F座,
金象大药房(大营店),药店,"116.742474,39.894239",北京朗清园一区12号A-1-08,
百康药房(东环路店),药店,"116.239637,40.219408",昌平镇新新公寓7号楼1号商业,
百康药房(长虹东路店),药店,"116.169768,39.722325",书院南街13号院1号楼1层2-124,
金象大药房(阜外店),药店,"116.339529,39.923480",阜外大街37号国侨宾馆-15-16-17,
金象大药房(上园店),药店,"116.342186,39.947935",高梁桥路上园村甲4号写字楼1层1号,
高济药房(西单店),药店,"116.373776,39.919543",西四南大街76号(灵境胡同地铁站B东北口步行380米),
全新大药房(安贞西里店),药店,"116.401532,39.972548",安贞西里5区1号楼1层126,
百康药房(五棵松店),药店,"116.272337,39.907046",复兴路30号1层103号(五棵松地铁站D1西南口步行50米),
百康药房(九棵树东路店),药店,"116.666334,39.886243",梨园镇北杨洼255号(梨园地铁站A东北口步行340米),
高济药房(十里堡店),药店,"116.504938,39.916127",十里堡1号综合楼1层101,
高济药房(青年路店),药店,"116.516811,39.928916",青年路29号院23号楼1层23-5号,
惠全堂大药房,药店,"116.415812,39.899224",东打磨厂街3旁门(崇文门地铁站H西南口步行260米),
国大药房(时间国际店),药店,"116.449020,39.964186",北京署光西里甲6号院9号楼107,
昌平药店(鼓楼西街店),药店,"116.230860,40.224465",昌平镇鼓楼西大街23号,
百康药房(西翠路分店),药店,"116.283782,39.903256",复兴路24号118号楼1层118-5,
厚德大药房(景城店),药店,"116.194106,39.908163",古城南路52号楼1层52-1,
百康药房(九棵树药店),药店,"116.647778,39.873168",万盛北街38号小稿村一期底商,
百康药房(安立路店),药店,"116.409183,40.002997",安立路66号安立花园1号楼(安立路地铁站B东北口步行50米),
三九朝阳药店(新街大院店),药店,"116.468323,39.916584",朝阳路新街大院甲8号,
济世堂药店(甜水园店),药店,"116.478313,39.923563",甜水园东街10号4-3(金台路地铁站B东北口步行100米),
紫丹堂药店,药店,"116.401546,40.004964",大屯北路194号附近,
金象大药房(花家地店),药店,"116.474556,39.982740",望京中环南路5号1层9号10号,
福仁堂医保定点药店(清河店),药店,"116.351494,40.029564",清缘西里11-1号,
虎坊路药店,药店,"116.385373,39.884171",虎坊路14号,
新兴药房(德胜安宁庄店),药店,"116.322518,40.044518",安宁华庭三区8号楼底商H2/H3,
国大药房(朝阳南湖中园店),药店,"116.462590,39.991913",南湖南路15号院甲5号楼1层102号,
百康药房(朝外店),药店,"116.437921,39.927086",吉庆里10号楼蓝筹名座A座,
百康药房(弘善家园店),药店,"116.451126,39.868760",弘善家园312号楼1层101-6,
国大药房(定福庄店),药店,"116.557355,39.920771",美然动力街区A3-9D幢4-204号,
京东大药房(安宁庄店),药店,"116.319359,40.039312",安宁庄西三条9号1幢1层9-8,
百康药房(素心厢黄旗店),药店,"116.294887,40.023939",七彩华园16号楼底商1层4单元0102,
吉德仁康医保平价药店,药店,"116.281028,39.917430",西翠路17号院1号楼2号商铺,
百康药房(青年路店),药店,"116.523481,39.924063",北京雅城一里10号楼103室,
国大药房(左家庄店),药店,"116.440555,39.950454",左家庄西街甲12号(左家庄地铁站A口步行150米),
仁和药房网(人民大学店),药店,"116.317827,39.974260",中关村大街37号(海淀黄庄地铁站D西南口步行250米),
百康药房(三里屯店),药店,"116.455320,39.925563",核桃园北里西2门旁(东大桥地铁站B东北口步行430米),
百康药房(泥洼分店),药店,"116.310582,39.855808",丰管路16号9号楼1层1016A房间,
金象大药房(上岸店),药店,"116.124560,39.903826",新城东街19号院1号楼1层1-36,
百康药房(古城店),药店,"116.192401,39.914972",八角北路20号(友谊餐厅旁),
同仁堂安贞里药店(北京医保定点药店),药店,"116.394999,39.972010",安贞西里二区21号楼一层21-3内1,
金象大药房(朝百店),药店,"116.439837,39.961724",西坝河中里34号(西坝河地铁站E口步行430米),
百康药房(瑞福康立汤路店),药店,"116.414257,40.076020",东小口镇太平庄中二街天通苑北一区甲5号(近地铁天通苑),
百洋健康药房(国旅大厦店),药店,"116.417582,39.915026",东单北大街1-2号附近(灯市口地铁站C东南口步行270米),
百康药房(花家地店),药店,"116.467917,39.983494",花家地17号楼,
北京养生堂药店(万寿路店),药店,"116.295351,39.910061",万寿路14号楼一层(万寿路地铁站B2东北口步行270米),
百康药房(霁月园药店),药店,"116.112480,39.931589",滨河霁月园3号楼滨河路155号1层1-6,
百康药房(长辛店),药店,"116.187447,39.839358",连兴街1号院12号楼1层102,
仁和药房网(西城马莲道店),药店,"116.330086,39.876836",马连道路80号院2号楼104号,
百康药房(常营店),药店,"116.589749,39.924229",朝阳北路22号院1号楼1层商业09室,
百康药房(白云桥店),药店,"116.345092,39.898168",莲花池东路3号2号楼1层西侧1号,
北京同仁堂药店(顺义店),药店,"116.656960,40.121731",胜利街道建新南区一号楼,
黑大健康大药房,药店,"116.356225,39.913564",复兴门北大街5号,
金象大药房(兴隆双惠店),药店,"116.576930,39.904972",双桥路双惠苑甲4号1层05.2层07,
普安药房(阜成门店),药店,"116.355983,39.918907",阜成门南大街9-9号,
国大药房(城南嘉园店),药店,"116.365786,39.834649",城南嘉园11号楼2单元103号,
永安堂大药房(百草药店),药店,"116.411378,39.917808",王府井大街50号天伦王朝酒店底商一层,
生命绿洲药房,药店,"116.604593,39.926274",朝阳北路富力阳光美园(常营地铁站E东南口步行370米),
百康药房(瑞福康建国门外店),药店,"116.442765,39.907004",建国门外大街16号1号楼1层F-3,
百康药房(清河店),药店,"116.341884,40.030972",清河毛纺路(清河供应站)7幢1层006室,
百康药房(百万庄分店),药店,"116.337572,39.926258",百万庄南街10号10-2(甘家口地铁站A西北口步行470米),
金象大药房(宏旭路店),药店,"116.332404,39.784625",西红门镇宏旭路254号,
金象大药房(远大店),药店,"116.286018,39.958670",远大路1号金源购物中心卜蜂莲花超市内,
北京养生堂药店(上地十街店),药店,"116.301935,40.053318",辉煌国际广场2号楼B1层(西二旗地铁站A1北入口步行330米),
百康药房(美术馆东街店),药店,"116.410580,39.926424",美术馆东街7号(中国美术馆地铁站B东北口步行210米),
北京养生堂药店(北土城店),药店,"116.360013,39.976838",北土城西路塔院小区南门西侧迎春园1号楼一层,
百康药房(顺丰大街店),药店,"116.649254,40.186333",顺丰大街16号院1号楼1层101,
百康大药房,药店,"116.482111,39.920530",延静西里10号楼1层(八里庄社区服务中心西侧),
同仁堂(古城店),药店,"116.190002,39.911127",古城南路32号,
永安堂大药房(宏仁堂药店),药店,"116.417587,39.927451",东四北大街434号(东四地铁站B东北口步行310米),
北京凯尔康大药房,药店,"116.407785,40.073217",天通西苑二区8号,
福仁堂医保定点药店(新华创新大厦店),药店,"116.344651,40.046863",新华创新大厦,
永安堂大药房(和平里药店),药店,"116.420657,39.960289",北京市东城区和平里西街七区10号国土招待所一层底商,
百康药房(工体东路店),药店,"116.451707,39.925688",工体东路18号7幢一层101室(朝阳医院西门斜对面),
百康药房(西周路店),药店,"116.556653,39.734016",润生大厦东门南70米,
金象大药房(丽泽店),药店,"116.304709,39.866052",丰台北路18号院5号楼地下1层0102号,
百康药房(梧桐汇药店),药店,"116.144529,39.900629",龙兴南二路5号院1号楼1层102-103,
京东大药房(八角路店),药店,"116.196738,39.912758",八角大楼副食商店1幢3号,
金哲堂大药房,药店,"116.393600,39.956623",六铺炕15号楼1层15-1,
平价大药房(车公庄大街2号院店),药店,"116.354158,39.931947",车公庄大街2-5号(车公庄地铁站H西南口步行120米),
金象大药房(朝望店),药店,"116.484912,39.995736",阜通东大街望京东园513号楼,
养生堂药店(中关村西区店),药店,"116.320123,39.981015",中关村新科祥园3-306,
百康药房(平乐园店),药店,"116.478575,39.884714",西大望路27号44幢1层1028室(平乐园地铁站C东南口旁),
北京久久为民大药房,药店,"116.735291,39.953197",大兴庄259号,
永安堂大药房(东单店),药店,"116.415026,39.918566",灯市口大街72号(灯市口地铁站A西北口步行370米),
金象大药房(天通苑店),药店,"116.433685,40.065124",天通苑东一区33号楼6单元102号,
合盛康大药房,药店,"116.375483,39.847116",角门西里商业街13号(角门西地铁站B东北口步行440米),
白塔寺药店(东单北大街店),药店,"116.418094,39.912911",东单北大街68号(东单地铁站F东北口步行500米),
保兴大药房(万柳店),药店,"116.295225,39.973075",巴沟路2号1幢地下一层B1-139,
XCRH小春日本脱毛美容沙龙(文津国际公寓店),理发店,"116.327087,39.993439",五道口成府路文津国际公寓1508室,
时尚码头美容美发(未来广场店),理发店,"116.430511,39.991063",育慧里一区四号楼底商,
有点搞头(三里屯店),理发店,"116.453274,39.932521",三里屯SOHO3号商城三层302,
爱秀护肤造型(五道口二店),理发店,"116.332174,39.992389",华清嘉园8号楼底商(华清家园西区北门旁),
BM·BianMei SALON(三里屯店),理发店,"116.453525,39.932275",三里屯SOHO三号商场一层3131号,
东方名剪(方庄店),理发店,"116.431576,39.860290",芳群园四区,
容萨护肤(开阳里店),理发店,"116.372235,39.865395",开阳里三街13号,
谦亨护肤造型SPA,理发店,"116.306179,39.912824",玉渊潭南路公主坟普惠南里12号楼东侧,
逸丝风尚(光明桥店),理发店,"116.455954,39.884800",劲松二区208号楼3幢二层1号,
爱秀护肤,理发店,"116.369974,40.036429",宝盛路宝盛里1号楼1层012号,
慕美人健康美丽管理机构(泛海国际店),理发店,"116.499704,39.940208",东风乡绿隔地区第四宗地J-7会所地下一层,
丽锦美容美发养生SPA(远大店),理发店,"116.281473,39.961236",老营房路时雨园北门甲1-11号,
Onemore变画美发工作室,理发店,"116.459086,39.906320",北京城区东三环中路39号建外SOHO东区六号楼一至二层0338C,
金板寸,理发店,"116.396857,39.933170",地安门东大街88号(地安门十字路口东南角),
影博莎造型护肤中心(成铭大厦店),理发店,"116.356942,39.939773",西直门南大街4号成铭大厦d座1楼,
爱秀护肤造型(亦庄店),理发店,"116.520810,39.821907",小康家园北门1号楼底商,
GYS造型专业烫染(中关村总店),理发店,"116.312660,39.982924",中关村5号(中关村地铁站D西南口步行430米),
文峰美发美容健康养生(正常营业),理发店,"116.450711,39.898153",双花园南里2区13-5,
丽锦美容美发定慧北桥店,理发店,"116.277809,39.928936",八里庄路61号院6号楼底商丽锦美业,
丁和李朴美发沙龙(迪佳广场店),理发店,"116.297804,39.968608",万柳中路6号院3号楼迪佳广场B1层,
P.STYLE派斯造型(五道口店),理发店,"116.334658,39.992508",华清嘉园6号楼底商金凤呈祥二楼(五道口地铁站B南口步行290米),
四联美发(王府井步行街店),理发店,"116.411508,39.911673",王府井大街188号(王府井地铁站E3东北口步行100米),
永琪美容美发(聚龙商务楼店),理发店,"116.440587,39.929138",新中街68号聚龙花园7号楼1层,
文峰美发美容(北京文化园西路店),理发店,"116.493600,39.805630",林肯公园文化园西路45号楼107,
